id,__run_id,__done,msg_type,msg_interval,msg_size,exec_time,cli
2095,run_294_repetition_5,TODO,TwistStamped,0.2,1,120,1
2096,run_295_repetition_5,TODO,TwistStamped,0.2,1,120,2
2097,run_296_repetition_5,TODO,TwistStamped,0.2,2,120,1
2098,run_297_repetition_5,TODO,TwistStamped,0.2,2,120,2
2099,run_298_repetition_5,TODO,TwistStamped,0.2,3,120,1
2100,run_299_repetition_5,TODO,TwistStamped,0.2,3,120,2
2101,run_300_repetition_5,TODO,TwistStamped,0.5,1,120,1
2102,run_301_repetition_5,TODO,TwistStamped,0.5,1,120,2
2103,run_302_repetition_5,TODO,TwistStamped,0.5,2,120,1
2104,run_303_repetition_5,TODO,TwistStamped,0.5,2,120,2
2105,run_304_repetition_5,TODO,TwistStamped,0.5,3,120,1
2106,run_305_repetition_5,TODO,TwistStamped,0.5,3,120,2
2107,run_306_repetition_5,TODO,TwistStamped,1.0,1,120,1
2108,run_307_repetition_5,TODO,TwistStamped,1.0,1,120,2
2109,run_308_repetition_5,TODO,TwistStamped,1.0,2,120,1
2110,run_309_repetition_5,TODO,TwistStamped,1.0,2,120,2
2111,run_310_repetition_5,TODO,TwistStamped,1.0,3,120,1
2112,run_311_repetition_5,TODO,TwistStamped,1.0,3,120,2
2113,run_312_repetition_5,DONE,PoseWithCovarianceStamped,0.1,1,120,1
2114,run_313_repetition_5,DONE,PoseWithCovarianceStamped,0.1,1,120,2
2115,run_314_repetition_5,DONE,PoseWithCovarianceStamped,0.1,2,120,1
2116,run_315_repetition_5,DONE,PoseWithCovarianceStamped,0.1,2,120,2
2117,run_316_repetition_5,DONE,PoseWithCovarianceStamped,0.1,3,120,1
2118,run_317_repetition_5,DONE,PoseWithCovarianceStamped,0.1,3,120,2
2119,run_318_repetition_5,DONE,PoseWithCovarianceStamped,0.2,1,120,1
2120,run_319_repetition_5,DONE,PoseWithCovarianceStamped,0.2,1,120,2
2121,run_320_repetition_5,DONE,PoseWithCovarianceStamped,0.2,2,120,1
2122,run_321_repetition_5,DONE,PoseWithCovarianceStamped,0.2,2,120,2
2123,run_322_repetition_5,DONE,PoseWithCovarianceStamped,0.2,3,120,1
2124,run_323_repetition_5,DONE,PoseWithCovarianceStamped,0.2,3,120,2
2125,run_324_repetition_5,DONE,PoseWithCovarianceStamped,0.5,1,120,1
2126,run_325_repetition_5,DONE,PoseWithCovarianceStamped,0.5,1,120,2
2127,run_326_repetition_5,DONE,PoseWithCovarianceStamped,0.5,2,120,1
2128,run_327_repetition_5,DONE,PoseWithCovarianceStamped,0.5,2,120,2
2129,run_328_repetition_5,DONE,PoseWithCovarianceStamped,0.5,3,120,1
2130,run_329_repetition_5,DONE,PoseWithCovarianceStamped,0.5,3,120,2
2131,run_330_repetition_5,DONE,PoseWithCovarianceStamped,1.0,1,120,1
2132,run_331_repetition_5,DONE,PoseWithCovarianceStamped,1.0,1,120,2
2133,run_332_repetition_5,DONE,PoseWithCovarianceStamped,1.0,2,120,1
2134,run_333_repetition_5,DONE,PoseWithCovarianceStamped,1.0,2,120,2
2135,run_334_repetition_5,DONE,PoseWithCovarianceStamped,1.0,3,120,1
2136,run_335_repetition_5,DONE,PoseWithCovarianceStamped,1.0,3,120,2
2138,run_337_repetition_5,DONE,Int32,0.1,1,120,2
2140,run_339_repetition_5,DONE,Int32,0.1,2,120,2
2142,run_341_repetition_5,DONE,Int32,0.1,3,120,2
2144,run_343_repetition_5,DONE,Int32,0.2,1,120,2
2146,run_345_repetition_5,DONE,Int32,0.2,2,120,2
2148,run_347_repetition_5,DONE,Int32,0.2,3,120,2
2150,run_349_repetition_5,DONE,Int32,0.5,1,120,2
2152,run_351_repetition_5,DONE,Int32,0.5,2,120,2
2154,run_353_repetition_5,DONE,Int32,0.5,3,120,2
2156,run_355_repetition_5,DONE,Int32,1.0,1,120,2
2158,run_357_repetition_5,DONE,Int32,1.0,2,120,2
2160,run_359_repetition_5,DONE,Int32,1.0,3,120,2
2162,run_1_repetition_6,DONE,Image,0.1,1,120,2
2164,run_3_repetition_6,DONE,Image,0.1,2,120,2
2166,run_5_repetition_6,DONE,Image,0.1,3,120,2
2168,run_7_repetition_6,DONE,Image,0.2,1,120,2
2170,run_9_repetition_6,DONE,Image,0.2,2,120,2
2172,run_11_repetition_6,DONE,Image,0.2,3,120,2
2174,run_13_repetition_6,DONE,Image,0.5,1,120,2
2176,run_15_repetition_6,DONE,Image,0.5,2,120,2
2178,run_17_repetition_6,DONE,Image,0.5,3,120,2
2180,run_19_repetition_6,DONE,Image,1.0,1,120,2
2182,run_21_repetition_6,DONE,Image,1.0,2,120,2
2184,run_23_repetition_6,DONE,Image,1.0,3,120,2
2186,run_25_repetition_6,DONE,Twist,0.1,1,120,2
2188,run_27_repetition_6,DONE,Twist,0.1,2,120,2
2190,run_29_repetition_6,DONE,Twist,0.1,3,120,2
2192,run_31_repetition_6,DONE,Twist,0.2,1,120,2
2194,run_33_repetition_6,DONE,Twist,0.2,2,120,2
2196,run_35_repetition_6,DONE,Twist,0.2,3,120,2
2198,run_37_repetition_6,DONE,Twist,0.5,1,120,2
2200,run_39_repetition_6,DONE,Twist,0.5,2,120,2
2202,run_41_repetition_6,DONE,Twist,0.5,3,120,2
2204,run_43_repetition_6,DONE,Twist,1.0,1,120,2
2206,run_45_repetition_6,DONE,Twist,1.0,2,120,2
2208,run_47_repetition_6,DONE,Twist,1.0,3,120,2
2209,run_48_repetition_6,DONE,JointState,0.1,1,120,1
2210,run_49_repetition_6,DONE,JointState,0.1,1,120,2
2211,run_50_repetition_6,DONE,JointState,0.1,2,120,1
2212,run_51_repetition_6,DONE,JointState,0.1,2,120,2
2213,run_52_repetition_6,DONE,JointState,0.1,3,120,1
2214,run_53_repetition_6,DONE,JointState,0.1,3,120,2
2215,run_54_repetition_6,DONE,JointState,0.2,1,120,1
2216,run_55_repetition_6,DONE,JointState,0.2,1,120,2
2217,run_56_repetition_6,DONE,JointState,0.2,2,120,1
2218,run_57_repetition_6,DONE,JointState,0.2,2,120,2
2219,run_58_repetition_6,DONE,JointState,0.2,3,120,1
2220,run_59_repetition_6,DONE,JointState,0.2,3,120,2
2221,run_60_repetition_6,DONE,JointState,0.5,1,120,1
2222,run_61_repetition_6,DONE,JointState,0.5,1,120,2
2223,run_62_repetition_6,DONE,JointState,0.5,2,120,1
2224,run_63_repetition_6,DONE,JointState,0.5,2,120,2
2225,run_64_repetition_6,DONE,JointState,0.5,3,120,1
2226,run_65_repetition_6,DONE,JointState,0.5,3,120,2
2227,run_66_repetition_6,DONE,JointState,1.0,1,120,1
2228,run_67_repetition_6,DONE,JointState,1.0,1,120,2
2229,run_68_repetition_6,DONE,JointState,1.0,2,120,1
2230,run_69_repetition_6,DONE,JointState,1.0,2,120,2
2231,run_70_repetition_6,DONE,JointState,1.0,3,120,1
2232,run_71_repetition_6,DONE,JointState,1.0,3,120,2
2233,run_72_repetition_6,DONE,PointCloud2,0.1,1,120,1
2234,run_73_repetition_6,DONE,PointCloud2,0.1,1,120,2
2235,run_74_repetition_6,DONE,PointCloud2,0.1,2,120,1
2236,run_75_repetition_6,DONE,PointCloud2,0.1,2,120,2
2237,run_76_repetition_6,DONE,PointCloud2,0.1,3,120,1
2238,run_77_repetition_6,DONE,PointCloud2,0.1,3,120,2
2239,run_78_repetition_6,DONE,PointCloud2,0.2,1,120,1
2240,run_79_repetition_6,DONE,PointCloud2,0.2,1,120,2
2241,run_80_repetition_6,DONE,PointCloud2,0.2,2,120,1
2242,run_81_repetition_6,DONE,PointCloud2,0.2,2,120,2
2243,run_82_repetition_6,DONE,PointCloud2,0.2,3,120,1
2244,run_83_repetition_6,DONE,PointCloud2,0.2,3,120,2
2245,run_84_repetition_6,DONE,PointCloud2,0.5,1,120,1
2246,run_85_repetition_6,DONE,PointCloud2,0.5,1,120,2
2247,run_86_repetition_6,DONE,PointCloud2,0.5,2,120,1
2248,run_87_repetition_6,DONE,PointCloud2,0.5,2,120,2
2249,run_88_repetition_6,DONE,PointCloud2,0.5,3,120,1
2250,run_89_repetition_6,DONE,PointCloud2,0.5,3,120,2
2251,run_90_repetition_6,DONE,PointCloud2,1.0,1,120,1
2252,run_91_repetition_6,DONE,PointCloud2,1.0,1,120,2
2253,run_92_repetition_6,DONE,PointCloud2,1.0,2,120,1
2254,run_93_repetition_6,DONE,PointCloud2,1.0,2,120,2
2255,run_94_repetition_6,DONE,PointCloud2,1.0,3,120,1
2256,run_95_repetition_6,DONE,PointCloud2,1.0,3,120,2
2257,run_96_repetition_6,DONE,Imu,0.1,1,120,1
2258,run_97_repetition_6,DONE,Imu,0.1,1,120,2
2259,run_98_repetition_6,DONE,Imu,0.1,2,120,1
2260,run_99_repetition_6,DONE,Imu,0.1,2,120,2
2261,run_100_repetition_6,DONE,Imu,0.1,3,120,1
2262,run_101_repetition_6,DONE,Imu,0.1,3,120,2
2263,run_102_repetition_6,DONE,Imu,0.2,1,120,1
2264,run_103_repetition_6,DONE,Imu,0.2,1,120,2
2265,run_104_repetition_6,DONE,Imu,0.2,2,120,1
2266,run_105_repetition_6,DONE,Imu,0.2,2,120,2
2267,run_106_repetition_6,DONE,Imu,0.2,3,120,1
2268,run_107_repetition_6,DONE,Imu,0.2,3,120,2
2269,run_108_repetition_6,DONE,Imu,0.5,1,120,1
2270,run_109_repetition_6,DONE,Imu,0.5,1,120,2
2271,run_110_repetition_6,DONE,Imu,0.5,2,120,1
2272,run_111_repetition_6,DONE,Imu,0.5,2,120,2
2273,run_112_repetition_6,DONE,Imu,0.5,3,120,1
2274,run_113_repetition_6,DONE,Imu,0.5,3,120,2
2275,run_114_repetition_6,DONE,Imu,1.0,1,120,1
2276,run_115_repetition_6,DONE,Imu,1.0,1,120,2
2277,run_116_repetition_6,DONE,Imu,1.0,2,120,1
2278,run_117_repetition_6,DONE,Imu,1.0,2,120,2
2279,run_118_repetition_6,DONE,Imu,1.0,3,120,1
2280,run_119_repetition_6,DONE,Imu,1.0,3,120,2
2282,run_121_repetition_6,DONE,String,0.1,1,120,2
2284,run_123_repetition_6,DONE,String,0.1,2,120,2
2286,run_125_repetition_6,DONE,String,0.1,3,120,2
2288,run_127_repetition_6,DONE,String,0.2,1,120,2
2290,run_129_repetition_6,DONE,String,0.2,2,120,2
2292,run_131_repetition_6,DONE,String,0.2,3,120,2
2294,run_133_repetition_6,DONE,String,0.5,1,120,2
2296,run_135_repetition_6,DONE,String,0.5,2,120,2
2298,run_137_repetition_6,DONE,String,0.5,3,120,2
2300,run_139_repetition_6,DONE,String,1.0,1,120,2
2302,run_141_repetition_6,DONE,String,1.0,2,120,2
2304,run_143_repetition_6,DONE,String,1.0,3,120,2
2305,run_144_repetition_6,DONE,PoseStamped,0.1,1,120,1
2306,run_145_repetition_6,DONE,PoseStamped,0.1,1,120,2
2307,run_146_repetition_6,DONE,PoseStamped,0.1,2,120,1
2308,run_147_repetition_6,DONE,PoseStamped,0.1,2,120,2
2309,run_148_repetition_6,DONE,PoseStamped,0.1,3,120,1
2310,run_149_repetition_6,DONE,PoseStamped,0.1,3,120,2
2311,run_150_repetition_6,DONE,PoseStamped,0.2,1,120,1
2312,run_151_repetition_6,DONE,PoseStamped,0.2,1,120,2
2313,run_152_repetition_6,DONE,PoseStamped,0.2,2,120,1
2314,run_153_repetition_6,DONE,PoseStamped,0.2,2,120,2
2315,run_154_repetition_6,DONE,PoseStamped,0.2,3,120,1
2316,run_155_repetition_6,DONE,PoseStamped,0.2,3,120,2
2317,run_156_repetition_6,DONE,PoseStamped,0.5,1,120,1
2318,run_157_repetition_6,DONE,PoseStamped,0.5,1,120,2
2319,run_158_repetition_6,DONE,PoseStamped,0.5,2,120,1
2320,run_159_repetition_6,DONE,PoseStamped,0.5,2,120,2
2321,run_160_repetition_6,DONE,PoseStamped,0.5,3,120,1
2322,run_161_repetition_6,DONE,PoseStamped,0.5,3,120,2
2323,run_162_repetition_6,DONE,PoseStamped,1.0,1,120,1
2324,run_163_repetition_6,DONE,PoseStamped,1.0,1,120,2
2325,run_164_repetition_6,DONE,PoseStamped,1.0,2,120,1
2326,run_165_repetition_6,DONE,PoseStamped,1.0,2,120,2
2327,run_166_repetition_6,DONE,PoseStamped,1.0,3,120,1
2328,run_167_repetition_6,DONE,PoseStamped,1.0,3,120,2
2329,run_168_repetition_6,DONE,LaserScan,0.1,1,120,1
2330,run_169_repetition_6,DONE,LaserScan,0.1,1,120,2
2331,run_170_repetition_6,DONE,LaserScan,0.1,2,120,1
2332,run_171_repetition_6,DONE,LaserScan,0.1,2,120,2
2333,run_172_repetition_6,DONE,LaserScan,0.1,3,120,1
2334,run_173_repetition_6,DONE,LaserScan,0.1,3,120,2
2335,run_174_repetition_6,DONE,LaserScan,0.2,1,120,1
2336,run_175_repetition_6,DONE,LaserScan,0.2,1,120,2
2337,run_176_repetition_6,DONE,LaserScan,0.2,2,120,1
2338,run_177_repetition_6,DONE,LaserScan,0.2,2,120,2
2339,run_178_repetition_6,DONE,LaserScan,0.2,3,120,1
2340,run_179_repetition_6,DONE,LaserScan,0.2,3,120,2
2341,run_180_repetition_6,DONE,LaserScan,0.5,1,120,1
2342,run_181_repetition_6,DONE,LaserScan,0.5,1,120,2
2343,run_182_repetition_6,DONE,LaserScan,0.5,2,120,1
2344,run_183_repetition_6,DONE,LaserScan,0.5,2,120,2
2345,run_184_repetition_6,DONE,LaserScan,0.5,3,120,1
2346,run_185_repetition_6,DONE,LaserScan,0.5,3,120,2
2347,run_186_repetition_6,DONE,LaserScan,1.0,1,120,1
2348,run_187_repetition_6,DONE,LaserScan,1.0,1,120,2
2349,run_188_repetition_6,DONE,LaserScan,1.0,2,120,1
2350,run_189_repetition_6,DONE,LaserScan,1.0,2,120,2
2351,run_190_repetition_6,DONE,LaserScan,1.0,3,120,1
2352,run_191_repetition_6,DONE,LaserScan,1.0,3,120,2
2354,run_193_repetition_6,DONE,Float64,0.1,1,120,2
2356,run_195_repetition_6,DONE,Float64,0.1,2,120,2
2358,run_197_repetition_6,DONE,Float64,0.1,3,120,2
2360,run_199_repetition_6,DONE,Float64,0.2,1,120,2
2362,run_201_repetition_6,DONE,Float64,0.2,2,120,2
2364,run_203_repetition_6,DONE,Float64,0.2,3,120,2
2366,run_205_repetition_6,DONE,Float64,0.5,1,120,2
2368,run_207_repetition_6,DONE,Float64,0.5,2,120,2
2370,run_209_repetition_6,DONE,Float64,0.5,3,120,2
2372,run_211_repetition_6,DONE,Float64,1.0,1,120,2
2374,run_213_repetition_6,DONE,Float64,1.0,2,120,2
2376,run_215_repetition_6,DONE,Float64,1.0,3,120,2
2378,run_217_repetition_6,DONE,Float32,0.1,1,120,2
2380,run_219_repetition_6,DONE,Float32,0.1,2,120,2
2382,run_221_repetition_6,DONE,Float32,0.1,3,120,2
2384,run_223_repetition_6,DONE,Float32,0.2,1,120,2
2386,run_225_repetition_6,DONE,Float32,0.2,2,120,2
2388,run_227_repetition_6,DONE,Float32,0.2,3,120,2
2390,run_229_repetition_6,DONE,Float32,0.5,1,120,2
2392,run_231_repetition_6,DONE,Float32,0.5,2,120,2
2394,run_233_repetition_6,DONE,Float32,0.5,3,120,2
2396,run_235_repetition_6,DONE,Float32,1.0,1,120,2
2398,run_237_repetition_6,DONE,Float32,1.0,2,120,2
2400,run_239_repetition_6,DONE,Float32,1.0,3,120,2
2402,run_241_repetition_6,TODO,Vector3Stamped,0.1,1,120,2
2404,run_243_repetition_6,TODO,Vector3Stamped,0.1,2,120,2
2406,run_245_repetition_6,TODO,Vector3Stamped,0.1,3,120,2
2408,run_247_repetition_6,TODO,Vector3Stamped,0.2,1,120,2
2410,run_249_repetition_6,TODO,Vector3Stamped,0.2,2,120,2
2412,run_251_repetition_6,TODO,Vector3Stamped,0.2,3,120,2
2414,run_253_repetition_6,TODO,Vector3Stamped,0.5,1,120,2
2416,run_255_repetition_6,TODO,Vector3Stamped,0.5,2,120,2
2418,run_257_repetition_6,TODO,Vector3Stamped,0.5,3,120,2
2420,run_259_repetition_6,TODO,Vector3Stamped,1.0,1,120,2
2422,run_261_repetition_6,TODO,Vector3Stamped,1.0,2,120,2
2424,run_263_repetition_6,TODO,Vector3Stamped,1.0,3,120,2
2425,run_264_repetition_6,DONE,Float64MultiArray,0.1,1,120,1
2426,run_265_repetition_6,DONE,Float64MultiArray,0.1,1,120,2
2427,run_266_repetition_6,DONE,Float64MultiArray,0.1,2,120,1
2428,run_267_repetition_6,DONE,Float64MultiArray,0.1,2,120,2
2429,run_268_repetition_6,DONE,Float64MultiArray,0.1,3,120,1
2430,run_269_repetition_6,DONE,Float64MultiArray,0.1,3,120,2
2431,run_270_repetition_6,DONE,Float64MultiArray,0.2,1,120,1
2432,run_271_repetition_6,DONE,Float64MultiArray,0.2,1,120,2
2433,run_272_repetition_6,DONE,Float64MultiArray,0.2,2,120,1
2434,run_273_repetition_6,DONE,Float64MultiArray,0.2,2,120,2
2435,run_274_repetition_6,DONE,Float64MultiArray,0.2,3,120,1
2436,run_275_repetition_6,DONE,Float64MultiArray,0.2,3,120,2
2437,run_276_repetition_6,DONE,Float64MultiArray,0.5,1,120,1
2438,run_277_repetition_6,DONE,Float64MultiArray,0.5,1,120,2
2439,run_278_repetition_6,DONE,Float64MultiArray,0.5,2,120,1
2440,run_279_repetition_6,DONE,Float64MultiArray,0.5,2,120,2
2441,run_280_repetition_6,DONE,Float64MultiArray,0.5,3,120,1
2442,run_281_repetition_6,DONE,Float64MultiArray,0.5,3,120,2
2443,run_282_repetition_6,DONE,Float64MultiArray,1.0,1,120,1
2444,run_283_repetition_6,DONE,Float64MultiArray,1.0,1,120,2
2445,run_284_repetition_6,DONE,Float64MultiArray,1.0,2,120,1
2446,run_285_repetition_6,DONE,Float64MultiArray,1.0,2,120,2
2447,run_286_repetition_6,DONE,Float64MultiArray,1.0,3,120,1
2448,run_287_repetition_6,DONE,Float64MultiArray,1.0,3,120,2
2449,run_288_repetition_6,TODO,TwistStamped,0.1,1,120,1
2450,run_289_repetition_6,TODO,TwistStamped,0.1,1,120,2
2451,run_290_repetition_6,TODO,TwistStamped,0.1,2,120,1
2452,run_291_repetition_6,TODO,TwistStamped,0.1,2,120,2
2453,run_292_repetition_6,TODO,TwistStamped,0.1,3,120,1
2454,run_293_repetition_6,TODO,TwistStamped,0.1,3,120,2
2455,run_294_repetition_6,TODO,TwistStamped,0.2,1,120,1
2456,run_295_repetition_6,TODO,TwistStamped,0.2,1,120,2
2457,run_296_repetition_6,TODO,TwistStamped,0.2,2,120,1
2458,run_297_repetition_6,TODO,TwistStamped,0.2,2,120,2
2459,run_298_repetition_6,TODO,TwistStamped,0.2,3,120,1
2460,run_299_repetition_6,TODO,TwistStamped,0.2,3,120,2
2461,run_300_repetition_6,TODO,TwistStamped,0.5,1,120,1
2462,run_301_repetition_6,TODO,TwistStamped,0.5,1,120,2
2463,run_302_repetition_6,TODO,TwistStamped,0.5,2,120,1
2464,run_303_repetition_6,TODO,TwistStamped,0.5,2,120,2
2465,run_304_repetition_6,TODO,TwistStamped,0.5,3,120,1
2466,run_305_repetition_6,TODO,TwistStamped,0.5,3,120,2
2467,run_306_repetition_6,TODO,TwistStamped,1.0,1,120,1
2468,run_307_repetition_6,TODO,TwistStamped,1.0,1,120,2
2469,run_308_repetition_6,TODO,TwistStamped,1.0,2,120,1
2470,run_309_repetition_6,TODO,TwistStamped,1.0,2,120,2
2471,run_310_repetition_6,TODO,TwistStamped,1.0,3,120,1
2472,run_311_repetition_6,TODO,TwistStamped,1.0,3,120,2
2473,run_312_repetition_6,DONE,PoseWithCovarianceStamped,0.1,1,120,1
2474,run_313_repetition_6,DONE,PoseWithCovarianceStamped,0.1,1,120,2
2475,run_314_repetition_6,DONE,PoseWithCovarianceStamped,0.1,2,120,1
2476,run_315_repetition_6,DONE,PoseWithCovarianceStamped,0.1,2,120,2
2477,run_316_repetition_6,DONE,PoseWithCovarianceStamped,0.1,3,120,1
2478,run_317_repetition_6,DONE,PoseWithCovarianceStamped,0.1,3,120,2
2479,run_318_repetition_6,DONE,PoseWithCovarianceStamped,0.2,1,120,1
2480,run_319_repetition_6,DONE,PoseWithCovarianceStamped,0.2,1,120,2
2481,run_320_repetition_6,DONE,PoseWithCovarianceStamped,0.2,2,120,1
2482,run_321_repetition_6,DONE,PoseWithCovarianceStamped,0.2,2,120,2
2483,run_322_repetition_6,DONE,PoseWithCovarianceStamped,0.2,3,120,1
2484,run_323_repetition_6,DONE,PoseWithCovarianceStamped,0.2,3,120,2
2485,run_324_repetition_6,DONE,PoseWithCovarianceStamped,0.5,1,120,1
2486,run_325_repetition_6,DONE,PoseWithCovarianceStamped,0.5,1,120,2
2487,run_326_repetition_6,DONE,PoseWithCovarianceStamped,0.5,2,120,1
2488,run_327_repetition_6,DONE,PoseWithCovarianceStamped,0.5,2,120,2
2489,run_328_repetition_6,DONE,PoseWithCovarianceStamped,0.5,3,120,1
2490,run_329_repetition_6,DONE,PoseWithCovarianceStamped,0.5,3,120,2
2491,run_330_repetition_6,DONE,PoseWithCovarianceStamped,1.0,1,120,1
2492,run_331_repetition_6,DONE,PoseWithCovarianceStamped,1.0,1,120,2
2493,run_332_repetition_6,DONE,PoseWithCovarianceStamped,1.0,2,120,1
2494,run_333_repetition_6,DONE,PoseWithCovarianceStamped,1.0,2,120,2
2495,run_334_repetition_6,DONE,PoseWithCovarianceStamped,1.0,3,120,1
2496,run_335_repetition_6,DONE,PoseWithCovarianceStamped,1.0,3,120,2
2498,run_337_repetition_6,DONE,Int32,0.1,1,120,2
2500,run_339_repetition_6,DONE,Int32,0.1,2,120,2
2502,run_341_repetition_6,DONE,Int32,0.1,3,120,2
2504,run_343_repetition_6,DONE,Int32,0.2,1,120,2
2506,run_345_repetition_6,DONE,Int32,0.2,2,120,2
2508,run_347_repetition_6,DONE,Int32,0.2,3,120,2
2510,run_349_repetition_6,DONE,Int32,0.5,1,120,2
2512,run_351_repetition_6,DONE,Int32,0.5,2,120,2
2514,run_353_repetition_6,DONE,Int32,0.5,3,120,2
2516,run_355_repetition_6,DONE,Int32,1.0,1,120,2
2518,run_357_repetition_6,DONE,Int32,1.0,2,120,2
2520,run_359_repetition_6,DONE,Int32,1.0,3,120,2
2522,run_1_repetition_7,DONE,Image,0.1,1,120,2
2524,run_3_repetition_7,DONE,Image,0.1,2,120,2
2526,run_5_repetition_7,DONE,Image,0.1,3,120,2
2528,run_7_repetition_7,DONE,Image,0.2,1,120,2
2530,run_9_repetition_7,DONE,Image,0.2,2,120,2
2532,run_11_repetition_7,DONE,Image,0.2,3,120,2
2534,run_13_repetition_7,DONE,Image,0.5,1,120,2
2536,run_15_repetition_7,DONE,Image,0.5,2,120,2
2538,run_17_repetition_7,DONE,Image,0.5,3,120,2
2540,run_19_repetition_7,DONE,Image,1.0,1,120,2
2542,run_21_repetition_7,DONE,Image,1.0,2,120,2
2544,run_23_repetition_7,DONE,Image,1.0,3,120,2
2546,run_25_repetition_7,DONE,Twist,0.1,1,120,2
2548,run_27_repetition_7,DONE,Twist,0.1,2,120,2
2550,run_29_repetition_7,DONE,Twist,0.1,3,120,2
2552,run_31_repetition_7,DONE,Twist,0.2,1,120,2
2554,run_33_repetition_7,DONE,Twist,0.2,2,120,2
2556,run_35_repetition_7,DONE,Twist,0.2,3,120,2
2558,run_37_repetition_7,DONE,Twist,0.5,1,120,2
2560,run_39_repetition_7,DONE,Twist,0.5,2,120,2
2562,run_41_repetition_7,DONE,Twist,0.5,3,120,2
2564,run_43_repetition_7,DONE,Twist,1.0,1,120,2
2566,run_45_repetition_7,DONE,Twist,1.0,2,120,2
2568,run_47_repetition_7,DONE,Twist,1.0,3,120,2
2569,run_48_repetition_7,DONE,JointState,0.1,1,120,1
2570,run_49_repetition_7,DONE,JointState,0.1,1,120,2
2571,run_50_repetition_7,DONE,JointState,0.1,2,120,1
2572,run_51_repetition_7,DONE,JointState,0.1,2,120,2
2573,run_52_repetition_7,DONE,JointState,0.1,3,120,1
2574,run_53_repetition_7,DONE,JointState,0.1,3,120,2
2575,run_54_repetition_7,DONE,JointState,0.2,1,120,1
2576,run_55_repetition_7,DONE,JointState,0.2,1,120,2
2577,run_56_repetition_7,DONE,JointState,0.2,2,120,1
2578,run_57_repetition_7,DONE,JointState,0.2,2,120,2
2579,run_58_repetition_7,DONE,JointState,0.2,3,120,1
2580,run_59_repetition_7,DONE,JointState,0.2,3,120,2
2581,run_60_repetition_7,DONE,JointState,0.5,1,120,1
2582,run_61_repetition_7,DONE,JointState,0.5,1,120,2
2583,run_62_repetition_7,DONE,JointState,0.5,2,120,1
2584,run_63_repetition_7,DONE,JointState,0.5,2,120,2
2585,run_64_repetition_7,DONE,JointState,0.5,3,120,1
2586,run_65_repetition_7,DONE,JointState,0.5,3,120,2
2587,run_66_repetition_7,DONE,JointState,1.0,1,120,1
2588,run_67_repetition_7,DONE,JointState,1.0,1,120,2
2589,run_68_repetition_7,DONE,JointState,1.0,2,120,1
2590,run_69_repetition_7,DONE,JointState,1.0,2,120,2
2591,run_70_repetition_7,DONE,JointState,1.0,3,120,1
2592,run_71_repetition_7,DONE,JointState,1.0,3,120,2
2593,run_72_repetition_7,DONE,PointCloud2,0.1,1,120,1
2594,run_73_repetition_7,DONE,PointCloud2,0.1,1,120,2
2595,run_74_repetition_7,DONE,PointCloud2,0.1,2,120,1
2596,run_75_repetition_7,DONE,PointCloud2,0.1,2,120,2
2597,run_76_repetition_7,DONE,PointCloud2,0.1,3,120,1
2598,run_77_repetition_7,DONE,PointCloud2,0.1,3,120,2
2599,run_78_repetition_7,DONE,PointCloud2,0.2,1,120,1
2600,run_79_repetition_7,DONE,PointCloud2,0.2,1,120,2
2601,run_80_repetition_7,DONE,PointCloud2,0.2,2,120,1
2602,run_81_repetition_7,DONE,PointCloud2,0.2,2,120,2
2603,run_82_repetition_7,DONE,PointCloud2,0.2,3,120,1
2604,run_83_repetition_7,DONE,PointCloud2,0.2,3,120,2
2605,run_84_repetition_7,DONE,PointCloud2,0.5,1,120,1
2606,run_85_repetition_7,DONE,PointCloud2,0.5,1,120,2
2607,run_86_repetition_7,DONE,PointCloud2,0.5,2,120,1
2608,run_87_repetition_7,DONE,PointCloud2,0.5,2,120,2
2609,run_88_repetition_7,DONE,PointCloud2,0.5,3,120,1
2610,run_89_repetition_7,DONE,PointCloud2,0.5,3,120,2
2611,run_90_repetition_7,DONE,PointCloud2,1.0,1,120,1
2612,run_91_repetition_7,DONE,PointCloud2,1.0,1,120,2
2613,run_92_repetition_7,DONE,PointCloud2,1.0,2,120,1
2614,run_93_repetition_7,DONE,PointCloud2,1.0,2,120,2
2615,run_94_repetition_7,DONE,PointCloud2,1.0,3,120,1
2616,run_95_repetition_7,DONE,PointCloud2,1.0,3,120,2
2617,run_96_repetition_7,DONE,Imu,0.1,1,120,1
2618,run_97_repetition_7,DONE,Imu,0.1,1,120,2
2619,run_98_repetition_7,DONE,Imu,0.1,2,120,1
2620,run_99_repetition_7,DONE,Imu,0.1,2,120,2
2621,run_100_repetition_7,DONE,Imu,0.1,3,120,1
2622,run_101_repetition_7,DONE,Imu,0.1,3,120,2
2623,run_102_repetition_7,DONE,Imu,0.2,1,120,1
2624,run_103_repetition_7,DONE,Imu,0.2,1,120,2
2625,run_104_repetition_7,DONE,Imu,0.2,2,120,1
2626,run_105_repetition_7,DONE,Imu,0.2,2,120,2
2627,run_106_repetition_7,DONE,Imu,0.2,3,120,1
2628,run_107_repetition_7,DONE,Imu,0.2,3,120,2
2629,run_108_repetition_7,DONE,Imu,0.5,1,120,1
2630,run_109_repetition_7,DONE,Imu,0.5,1,120,2
2631,run_110_repetition_7,DONE,Imu,0.5,2,120,1
2632,run_111_repetition_7,DONE,Imu,0.5,2,120,2
